QPATCH      PAR6        0x01C   4   rw
QPATCH      PAR7        0x020   4   rw
QPATCH      PD0R0       0x024   4   rw
QPATCH      PD0R1       0x028   4   rw
QPATCH      PD0R2       0x02C   4   rw
QPATCH      PD0R3       0x030   4   rw
QPATCH      PD1R0       0x034   4   rw
QPATCH      PD1R1       0x038   4   rw
QPATCH      PD1R2       0x03C   4   rw
QPATCH      PD1R3       0x040   4   rw
QPATCH      PD2R0       0x044   4   rw
QPATCH      PD2R1       0x048   4   rw
QPATCH      PD2R2       0x04C   4   rw
QPATCH      PD2R3       0x050   4   rw
QPATCH      PD3R0       0x054   4   rw
QPATCH      PD3R1       0x058   4   rw
QPATCH      PD3R2       0x05C   4   rw
QPATCH      PD3R3       0x060   4   rw
QPATCH      PD4R0       0x064   4   rw
QPATCH      PD4R1       0x068   4   rw
QPATCH      PD4R2       0x06C   4   rw
QPATCH      PD4R3       0x070   4   rw
QPATCH      PD5R0       0x074   4   rw
QPATCH      PD5R1       0x078   4   rw
QPATCH      PD5R2       0x07C   4   rw
QPATCH      PD5R3       0x080   4   rw
QPATCH      PD6R0       0x084   4   rw
QPATCH      PD6R1       0x088   4   rw
QPATCH      PD6R2       0x08C   4   rw
QPATCH      PD6R3       0x090   4   rw
QPATCH      PD7R0       0x094   4   rw
QPATCH      PD7R1       0x098   4   rw
QPATCH      PD7R2       0x09C   4   rw
QPATCH      PD7R3       0x0A0   4   rw

DWD         DWCR        0x000   2   rw
DWD         WSR         0x002   2   r
DWD         DSSR        0x004   2   rw
DWD         DWPMR       0x006   2   rw

